Sentiment,SentimentText
0,@_madison that's what you get for abandoning us! I'll miss you.
0,keep @lulion07 and his family in your prayers. his lil bro jus passed away
0,"@jonashelford Kewl, I only got my iPhone and gotta hope it lasts all weekend  Only got a shuffle, might bring that anyways... See ya 8am!"
0,Feeling deflated. Hubby saw swing set &amp; thinks is a piece of junk. I thought I had found something good 4 the kids
0,@amandapoop no  I didn't yet he never texted backk.
0,"Okay, whats up with twitter,, :/ my laptop is completely broke, and now my computer is acting up   so I dont reckon I will be on for t ..."
0,Feels all kinds of not so well right now
0,thank/ u guys so so much for helping me out on the followers thing! but im probably not gonna win cause i dont have 100 followers yet!
0,@jenhp But that is such a bummer you couldn't get your book signed. Sigh ...
0,@theAV8TR dont quit.
0,bout to take a shower.... a cold shower
0,"@RavenLaR S'ok, trying to plot alternatives as we speak *sigh*"
0,Somebody get me out of work tomorrow.
0,i just realized today was my last day to see my best friend tanner im goin to miss him so much
0,I'm on relapse  mom and dad i need you. jesus fucking christ you stay away.
0,I wanna go shopping!! I don't get paid till next week!!
0,following @twittbitch 'cause @gerhemi ordered it
0,Har vondt i ryggen My back hurts
0,"prom's today... i bought a ticket but im not going  cause i dont have a dress, my hairs not done, ect. sucks cause its gonna be awesome.."
0,@Santiaggo that New Yorker cover was done on a iPhone &amp; I'm jealous that I do not have one!  http://myloc.me/21a4
0,"Charter is pissing me off, the rest of the internet can access my blog except me   should have it fixed soon they say, we will see..."
0,"@naataalieee yeah, that was my point &gt;.&lt; please dont make me feel worse than i do"
0,Lovin  the clean shaven Mr Flowers!  He looks so young!!!  Reminds me that I'm getting old
0,i cant find my keys
0,It wasn't a good day ..
0,with harry.. baked. love you cassie.. BUT YOU'RE NOT ONLINE!?
0,So my lucky jade nacklace/matching earrings ain't so lucky. Lost an earring. Now the chain broke on pendant
0,"@SookieBonTemps ooc: thanks! Ugh...what a bad, bad day I've had. Damn @Twitter."
0,Just banged my bloody foot! ow
0,omg i tink he is not cuming bckkk
0,@heritagesoftail Hahaha I miss Bradddd and all of the guys and KEITH.
0,@mareyachristina nope  i'm bored and hungry.
0,@smiley_steph boo  I miss you! It's been ages. Once I get Internet back I'll try to fix ALO haha it likes to act up from time to time...
0,had a really weird night last night and misses her friends
0,Has a headache
0,OMFG my favourite jerk chicken place closed
0,I wish the sun would come out...I guess it doesn't matter since I'm at work and can't enjoy it anyways
0,"@SoccerGameBall i use to breathe soccer, live soccer.until i hurt my knee badly  sad day that was.pass my link around?"
0,i'm on relapse  mom and dad i need you. jesus fucking christ you stay away.
0,can't believe I'm leaving this place tomorrow.
0,@Bill_Pritchard how come i dont see more of u? how come i dont see u at all is a better question lol. that needs to change mister! im sad
0,I am so sad...
0,"Don't think I'm gonna be able to go to see the JB 3D Concert...wrong time, no where very close by"
0,@Petronella I really want a Shish kebab... Going to have to settle for toast
0,"@ChrisBrownWeb According to Bow Wow (his best-friend) Chris is not on Twitter, and doesn't want to be : / Because of haters probably"
0,Sadly I know a lot of women who like this song  ? http://blip.fm/~7a73f
0,Duncan finally got his orders... leaves for Iraq in September. Open invite to stay with me anytime during the year he'll be gone
0,@gabbyflyyy im so jealous! I want to go to ny
0,feeling lonely
0,@laurenyant which means i spend more time alone than with friends and family. how sad
0,The Matrix Online shuts down next month...wow...I feel kinda sad about it
0,Already misses the Dunhams.
0,@ladyloki idiot family and how I have been feeling just don't mix amongst other stuff
0,@bfly13
0,@One_Bloody_Poet  Bad friends! Sorry to hear that.
0,"is missing her best friend  commme back kayla, going out in a little while"
0,"Praying for pressure on brain 2 subside, for brain seizures 2 stop &amp; for tumors 2 go - Dan is comfortable but still has niggling cough"
0,i feel like watching a disney movie...too bad we dont have a vcr anymore
0,"Ps BGT was both fab and sad, I thought Greg was awesome, sad he's gone but a child will always win in that situation sadly"
0,@llcooljew Poor dear. Your fellow busty mavens have been there.  What gym do you belong to? PEAC?
0,@BuddyTV I just found out about the giveaway.. I wish I would have known sooner  What happens with the unclaimed cities?
0,@LoriBartolozzi Oh  I'm sorry  I can't even imagine...although I know it will be reality for me soon
0,@LadyDutchess awww  i mish u too ladie whats been good?
0,"all alone.  still watching TWW, eating Italian chocolate and solving logic puzzles."
0,Mid shifts are so awful. Im just counting down time
0,"@amillerwvu- you're going to be mad. i got sent to the office by your sub. and our class was really bad after that, i hear. i'm sorry."
0,paper work on a friday afternoo
0,can't go to the movies today
0,@Maxicatimus Miles from you   I'm in Essex so give me plenty of warning so I can arrive in time to get at least one of those free beers.
0,Bit down in the dumps today    Such an awful day !  Maybe good time to write a song   (Y)
0,No 'rosie day' today  goal is to leav my house b4 my mom gets here hmmm maybe 'rosie day' rescheduled for....wed......
0,I just got smashed in the face by a 5th grader thowing a football... Twice. Now I bleed
0,Lulu's put on scottish accent on britains got more talent makes me sad to be scottish  just coz falconers there dont play up your accent!
0,"@sara_luna everything , I donï¿½t know how explain  simply itï¿½s patetic"
0,Is bummed out...i don't have even one testimonial on Flickr.
0,"Oh god, I feel like shit."
0,Everythings Sooo Messed Up!!!!!!! Life Sucks!!!!!!!!!!
0,can't chat with @mitchelmusso since i have to go to school now  http://tinyurl.com/mf88dz
0,@EnvyAmor I'm sad that I missed you guys last night!
0,just drove by NBC's Burbank lot and the line for Leno is wrapped around the building.  Longest I've ever seen. Leno's last show
0,8 of my 11 followers are random spammers
0,Theyre sappin mah sentry! errr yea... i'm without power at home right now
0,hollie steel on bgt was absolutely excruciating to watch...poor girl.
0,Sad that I won't see Deb for two days.
0,@scomizzle ur moving to leeds?? wut are u doing up there? work? ur just a jetsetter..i wanna move to England too
0,I want to go home!!
0,@Zo_E Aw. well im sorry you don't like July for those reasons
0,is sad that greg pritchard didnt make it through to the final of britains got talent coz he soooo deserved it
0,So I thought the Cavs would crush the Magic and I come home from up north to realize how wrong I was.
0,"Lost his favorite thing he loves to always have on him, his story of the year Key Chain.."
0,"Sad news, after a week in the hospital, My uncle past away today. R.I.P. Uncle Tony"
0,"@daltnnn woof, I wish I was allowed to go"
0,Well school's finally over and idk but I'm sad  I'll miss my teachers. Goodbye Mrs R. and Mr. Collister
0,I wish I could go to the Love Music Hate Racism gig this weekend   I'm not in the right part of the world even
0,ready for the weekend and sad that I have to be at the office again tomorrow morning
0,"@PeachyPictures oh dear, I take back my request.... I get so drunk on fizz!! And I def do regret it the next day, sure fired hangover"
0,so now i dont get my car back til monday. boooo
0,has hurt feet
0,has cramps
0,"@CarsXCollide: no, I fell and effed my arm up today and now I have to do back drive."
0,"Fml! Ughhhhhhhhh, im not going anwhere today just sit in the bedroom I share with my mother and cry!"
0,REALLY want to go to Maker Faire tomorrow but I am SO SICK.  #makerfaire
0,"Wish you were here, babe"
0,BGT made me cry tonight
0,Failed that shit LOL
0,"He can't fix it.   I guess I'll write until I get too bored then watch tv. Man, this is lame."
0,@nkirchmar I have 30 minutes to go! Then a 3 day weekend leading up to my birthday on Tuesday. I have to work on my birthday.
0,@karleemay @Kelly208 I am horror movie obsessed. Esp campy 80s films and Troma. Wish I didn't work tomorrow
0,@cassieebee Why I aint on ur #FF list? im hurt
0,@kmaco214 He's probably in bed...depends on what aide he has today.
0,"i miss everyone... i need faces  , not witty situational updates, but these will do..."
0,Left Cali this morning...in Dallas now..missing my car SO MUCH!!!
0,i'm sad...i'll miss you grandma angie.. you were always like a 3rd grandma to me..
0,"@KOifusionpdx Another day and I couldn't find you.    I ended up trying another cart, can't remember their name.  'sigh'"
0,@gotenkslovesme haha yeh lol maybe.  i missed the last roadshow cause of rain
0,hello..aint been tweetin all day cuz i had 2 switch things over 2 da new place. (exhausted and sick)
0,ahhhh now i have no pic
0,ouch... head hurts
0,God! They look stumpy... I'm not sharing my toes tonight
0,"@AZamann hah eeee, although understandable.. i need a new picture for this thing.. but i'm all sweaty"
0,Aaarrrgh! I sooo want to see @johnlegend at MSG in August but dammit the decent seats are expensive. Booooooo recession!
0,"@diana_music im always blunt with my feelings, never seems to do any good"
0,Strained a muscle in my lower back today. &amp;*#&amp; it hurts! What hurts most is .. no running this weekend.
0,Sad duck day.
0,"@jpadamson don't wait on Red, could be ages. I know what you mean, though. Really looking for a new job"
0,"@Japumpy I need botox work on the lips if I'm going to change my name to Angelina Jolie, but it's a thought! Sad though about the racism"
0,nooooo its raining......had 2 leave the beach
0,my day has been so crappy that i just want to cry.
0,wish I can go to the Roots pinic
0,@dorkita buu i didn't get it right  plop! i was so close... &quot;URBAN&quot;
0,"@ABOResearch Pleased to hear it, but still I am shamed sometimes to hear what some men do"
0,@vagabonddandy very bad.
0,@pibby  darn! now we have to go through the WHOLE weekend without em'
0,OMG. Today felt like the last day of school! it's horrible!
0,"@RyanDownie no problem dude - get better soon, I have a cold as well  bleh!"
0,I want a hair cut but my mom wont cut it
0,@thecraftykitten like cheesecake brownies!!! i miss my cheesecake brownies... and the walmart closest to l.a. (to me) doesn't have em
0,what the hell is follow friday?? don't get it
0,Ugh. My feet feel like they're going to fall off.
0,@kelleyviolet That sucks!    It's thundering here.  I'm getting ready to shut down.
0,im so tired of my responsabilities i wish i was a kid it seems that everyone around me is all about money and not me anymore
0,@AncillaTilia Me tooo!! Wish I could get you here
0,"I need a friend right now  , I feel like mmmm ... sosad"
0,On the set of Chuck Bass' New York Palace Hotel. Too bad they weren't filming today.   http://twitpic.com/67nht
